Sku Code,Item Name,Shelf,Batch,BatchStatus,Type,Total (Stock on hand),Available (ATP),Blocked (Committed),Not Found,Size,Color,Brand,Updated,Inventory Allocation,Inventory Sync,Sku Mixing,Shelf on hold,Image,Pendency on all channels,Total Inventory,Item Type Inventory Id
SIMPLE_588195aa_TOP_XS,CLASSIC WHITE KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976510
SIMPLE_8498e4bc_TOP_S,CLASSIC WHITE KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976512
SIMPLE_56deff9f_TOP_M,CLASSIC WHITE KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976514
SIMPLE_ac0a6015_TOP_L,CLASSIC WHITE KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976516
SIMPLE_85cfc639_TOP_XL,CLASSIC WHITE KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976518
SIMPLE_97c8f4d0_TOP_XXL,CLASSIC WHITE KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976520
SIMPLE_f99580ec_TOP_XXXL,CLASSIC WHITE KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976522
SIMPLE_2fd5dcfa_TOP_XXS,GREY EMBROIDERED KURTA - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:14:59,true,true,true,false,,0,0,4976524
SIMPLE_edc9da52_TOP_XS,GREY EMBROIDERED KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976526
SIMPLE_6df4661a_TOP_S,GREY EMBROIDERED KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976528
SIMPLE_056502fd_TOP_M,GREY EMBROIDERED KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976530
SIMPLE_7883d6a0_TOP_L,GREY EMBROIDERED KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976532
SIMPLE_fed66cd6_TOP_XL,GREY EMBROIDERED KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976534
SIMPLE_f85c73a4_TOP_XXL,GREY EMBROIDERED KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976536
SIMPLE_38cd2941_TOP_XXXL,GREY EMBROIDERED KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976538
SIMPLE_28d399dc_TOP_XXS,GREY SLEEVELESS EMBROIDERED KURTA - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976540
SIMPLE_f92e75e6_TOP_XS,GREY SLEEVELESS EMBROIDERED KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976542
SIMPLE_9c02fa5b_TOP_S,GREY SLEEVELESS EMBROIDERED KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976544
SIMPLE_2eedbec0_TOP_M,GREY SLEEVELESS EMBROIDERED KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976546
SIMPLE_2da05cac_TOP_L,GREY SLEEVELESS EMBROIDERED KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976548
SIMPLE_f28345f3_TOP_XL,GREY SLEEVELESS EMBROIDERED KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976550
SIMPLE_ecf9cf49_TOP_XXL,GREY SLEEVELESS EMBROIDERED KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976552
SIMPLE_664e4b26_TOP_XXXL,GREY SLEEVELESS EMBROIDERED KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976554
SIMPLE_986280e6_TOP_XXS,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976556
SIMPLE_48676cc0_TOP_XS,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976558
SIMPLE_7cb9ae6a_TOP_S,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976560
SIMPLE_2a4f2b2a_TOP_M,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976562
SIMPLE_dc16ee90_TOP_L,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976564
SIMPLE_2d501781_TOP_XL,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:00,true,true,true,false,,0,0,4976566
SIMPLE_f63d5e95_TOP_XXL,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976568
SIMPLE_94fbd1f0_TOP_XXXL,CREAM BLOCK PRINTED AND EMBROIDERED KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976570
SIMPLE_cecf85de_TOP_XXS,CREAM BLOCK PRINTED KURTA - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976572
SIMPLE_3e204ed1_TOP_XS,CREAM BLOCK PRINTED KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976574
SIMPLE_4010fd8b_TOP_S,CREAM BLOCK PRINTED KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976576
SIMPLE_6e0b4c09_TOP_M,CREAM BLOCK PRINTED KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976578
SIMPLE_9e86ffde_TOP_L,CREAM BLOCK PRINTED KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976580
SIMPLE_e6b82840_TOP_XL,CREAM BLOCK PRINTED KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976582
SIMPLE_358f547d_TOP_XXL,CREAM BLOCK PRINTED KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976584
SIMPLE_4f5973e4_TOP_XXXL,CREAM BLOCK PRINTED KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976586
SIMPLE_c8a192f0_TOP_XXS,LIME GREEN BLOCK PRINTED KURTA - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976588
SIMPLE_52b7de47_TOP_XS,LIME GREEN BLOCK PRINTED KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976590
SIMPLE_21518971_TOP_S,LIME GREEN BLOCK PRINTED KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976592
SIMPLE_d3517d69_TOP_M,LIME GREEN BLOCK PRINTED KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976594
SIMPLE_b40e4937_TOP_L,LIME GREEN BLOCK PRINTED KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976596
SIMPLE_a2ee6c9b_TOP_XL,LIME GREEN BLOCK PRINTED KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976598
SIMPLE_2f32703c_TOP_XXL,LIME GREEN BLOCK PRINTED KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976600
SIMPLE_c46dfa73_TOP_XXXL,LIME GREEN BLOCK PRINTED KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976602
SIMPLE_64a7afd1_TOP_XXS,CREAM HAND-PAINTED KURTA - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976604
SIMPLE_bbb68976_TOP_XS,CREAM HAND-PAINTED KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976606
SIMPLE_835bda10_TOP_S,CREAM HAND-PAINTED KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976608
SIMPLE_f45838ea_TOP_M,CREAM HAND-PAINTED KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:01,true,true,true,false,,0,0,4976610
SIMPLE_a295fee3_TOP_L,CREAM HAND-PAINTED KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976612
SIMPLE_01b656da_TOP_XL,CREAM HAND-PAINTED KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976614
SIMPLE_7d57fae8_TOP_XXL,CREAM HAND-PAINTED KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976616
SIMPLE_f7ab664c_TOP_XXXL,CREAM HAND-PAINTED KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976618
SIMPLE_32ea5c5a_TOP_XXS,CREAM BLOCK PRINTED ANARKALI SHIRT - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976620
SIMPLE_321f62ab_TOP_XS,CREAM BLOCK PRINTED ANARKALI SHIRT - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976622
SIMPLE_90132acd_TOP_S,CREAM BLOCK PRINTED ANARKALI SHIRT - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976624
SIMPLE_fae6888a_TOP_M,CREAM BLOCK PRINTED ANARKALI SHIRT - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976626
SIMPLE_68cb03b3_TOP_L,CREAM BLOCK PRINTED ANARKALI SHIRT - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976628
SIMPLE_1022ab2b_TOP_XL,CREAM BLOCK PRINTED ANARKALI SHIRT - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976630
SIMPLE_7f69b9de_TOP_XXL,CREAM BLOCK PRINTED ANARKALI SHIRT - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976632
SIMPLE_75788fb1_TOP_XXXL,CREAM BLOCK PRINTED ANARKALI SHIRT - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976634
SIMPLE_b5777403_TOP_XXS,PINK BLOCK PRINTED KURTA - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976636
SIMPLE_3ca8304d_TOP_XS,PINK BLOCK PRINTED KURTA - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976638
SIMPLE_18b077fe_TOP_S,PINK BLOCK PRINTED KURTA - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976640
SIMPLE_b4c563e0_TOP_M,PINK BLOCK PRINTED KURTA - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976642
SIMPLE_e6dea12c_TOP_L,PINK BLOCK PRINTED KURTA - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976644
SIMPLE_e2066015_TOP_XL,PINK BLOCK PRINTED KURTA - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976646
SIMPLE_8e943a50_TOP_XXL,PINK BLOCK PRINTED KURTA - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:02,true,true,true,false,,0,0,4976648
SIMPLE_9c24a5d8_TOP_XXXL,PINK BLOCK PRINTED KURTA - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976650
SIMPLE_f45c7193_TOP_XXS,INDIGO BREEZY DRESS - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976652
SIMPLE_f90e8c31_TOP_XS,INDIGO BREEZY DRESS - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976654
SIMPLE_7b077881_TOP_S,INDIGO BREEZY DRESS - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976656
SIMPLE_0e0a5d02_TOP_M,INDIGO BREEZY DRESS - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976658
SIMPLE_1d8de73d_TOP_L,INDIGO BREEZY DRESS - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976660
SIMPLE_700cf781_TOP_XL,INDIGO BREEZY DRESS - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976662
SIMPLE_23651550_TOP_XXL,INDIGO BREEZY DRESS - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976664
SIMPLE_44a67e69_TOP_XXXL,INDIGO BREEZY DRESS - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976666
SIMPLE_5245295e_TOP_XXS,EMBROIDERED SHIRT DRESS - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976668
SIMPLE_7ee10fd9_TOP_XS,EMBROIDERED SHIRT DRESS - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976670
SIMPLE_daeabc7e_TOP_S,EMBROIDERED SHIRT DRESS - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976672
SIMPLE_effb34c0_TOP_M,EMBROIDERED SHIRT DRESS - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976674
SIMPLE_367c872e_TOP_L,EMBROIDERED SHIRT DRESS - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976676
SIMPLE_48de71b9_TOP_XL,EMBROIDERED SHIRT DRESS - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976678
SIMPLE_f11060f9_TOP_XXL,EMBROIDERED SHIRT DRESS - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976680
SIMPLE_57498ad0_TOP_XXXL,EMBROIDERED SHIRT DRESS - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976682
SIMPLE_5a080b72_TOP_XXS,SLEEVELESS EMBROIDERED SHIRT DRESS - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:03,true,true,true,false,,0,0,4976684
SIMPLE_0d42d2bd_TOP_XS,SLEEVELESS EMBROIDERED SHIRT DRESS - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976686
SIMPLE_c1828f01_TOP_S,SLEEVELESS EMBROIDERED SHIRT DRESS - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976688
SIMPLE_5aa9e465_TOP_M,SLEEVELESS EMBROIDERED SHIRT DRESS - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976690
SIMPLE_2b5b2a89_TOP_L,SLEEVELESS EMBROIDERED SHIRT DRESS - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976692
SIMPLE_acc9b035_TOP_XL,SLEEVELESS EMBROIDERED SHIRT DRESS - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976694
SIMPLE_d77aed69_TOP_XXL,SLEEVELESS EMBROIDERED SHIRT DRESS - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976696
SIMPLE_e5293278_TOP_XXXL,SLEEVELESS EMBROIDERED SHIRT DRESS - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976698
SIMPLE_2add6979_TOP_XXS,BIRD PRINTED SHORT KAFTAN - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976700
SIMPLE_bffdc6ad_TOP_XS,BIRD PRINTED SHORT KAFTAN - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976702
SIMPLE_0453117d_TOP_S,BIRD PRINTED SHORT KAFTAN - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976704
SIMPLE_33f2da15_TOP_M,BIRD PRINTED SHORT KAFTAN - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976706
SIMPLE_ecd54961_TOP_L,BIRD PRINTED SHORT KAFTAN - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976708
SIMPLE_2b484473_TOP_XL,BIRD PRINTED SHORT KAFTAN - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976710
SIMPLE_36fd6d6f_TOP_XXL,BIRD PRINTED SHORT KAFTAN - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976712
SIMPLE_6c385f07_TOP_XXXL,BIRD PRINTED SHORT KAFTAN - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:04,true,true,true,false,,0,0,4976714
SIMPLE_4ed88f0f_TOP_XXS,INDIGO SHORT KAFTAN - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976716
SIMPLE_bf3fcc95_TOP_XS,INDIGO SHORT KAFTAN - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976718
SIMPLE_f84b200a_TOP_S,INDIGO SHORT KAFTAN - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976720
SIMPLE_cb56be68_TOP_M,INDIGO SHORT KAFTAN - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976722
SIMPLE_b9edf571_TOP_L,INDIGO SHORT KAFTAN - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976724
SIMPLE_6be5edae_TOP_XL,INDIGO SHORT KAFTAN - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976726
SIMPLE_e73265c4_TOP_XXL,INDIGO SHORT KAFTAN - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976728
SIMPLE_e69e3123_TOP_XXXL,INDIGO SHORT KAFTAN - Top XXXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXXL,,,2026-01-23 22:15:05,true,true,true,false,,0,0,4976730
SIMPLE_7c3e8c4f_TOP_XXS,CREAM TRIBAL BLOCK PRINTED DRESS - Top XXS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXS,,,2026-01-23 22:15:06,true,true,true,false,,0,0,4976732
SIMPLE_40e6592c_TOP_XS,CREAM TRIBAL BLOCK PRINTED DRESS - Top XS,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XS,,,2026-01-23 22:15:06,true,true,true,false,,0,0,4976734
SIMPLE_7ee0b459_TOP_S,CREAM TRIBAL BLOCK PRINTED DRESS - Top S,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,S,,,2026-01-23 22:15:06,true,true,true,false,,0,0,4976736
SIMPLE_5da92f1f_TOP_M,CREAM TRIBAL BLOCK PRINTED DRESS - Top M,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,M,,,2026-01-23 22:15:06,true,true,true,false,,0,0,4976738
SIMPLE_99b3315f_TOP_L,CREAM TRIBAL BLOCK PRINTED DRESS - Top L,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,L,,,2026-01-23 22:15:07,true,true,true,false,,0,0,4976740
SIMPLE_8f02027a_TOP_XL,CREAM TRIBAL BLOCK PRINTED DRESS - Top XL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XL,,,2026-01-23 22:15:07,true,true,true,false,,0,0,4976742
SIMPLE_9ab08ec8_TOP_XXL,CREAM TRIBAL BLOCK PRINTED DRESS - Top XXL,DEFAULT,,-1,VIRTUAL_INVENTORY,1000,1000,0,0,XXL,,,2026-01-23 22:15:07,true,true,true,false,,0,0,4976744
